source_file,timestamp
SWenable_cpuintensive.json,2025-11-25T02:56:24.800643
swdisable_mixed_w4_1.json,2026-01-03T08:03:04.496235
swenable_memoryintensive_w12_2.json,2025-12-28T14:31:11.921546
swdisable_mixed_w8_2.json,2026-01-03T10:08:17.809352
swdisable_cpuintensive_w14_2.json,2025-12-28T19:39:25.874167
swdisable_mixed_w10_1.json,2026-01-03T18:39:09.343126
swenable_memoryintensive_w12_2.json,2025-12-28T14:33:18.544537
swenable_memoryintensive_w4_1.json,2025-12-25T08:28:24.724895
mlp.json,2025-11-22T10:17:59.183421
swdisable_mixed_w6_1.json,2026-01-03T09:39:44.499640
swenable_memoryintensive_w4_1.json,2025-12-25T08:25:03.349509
swenable_memoryintensive_w6_3.json,2025-12-26T09:03:36.084547
SW-disable_cpuintensive3.json,2025-12-10T23:16:32.032231
swenable_mixed_w6_1.json,2026-01-03T09:23:13.432475
swenable_cpuintensive_w4_1.json,2025-12-24T06:59:18.588706
swdisable_cpuintensive_w10_1.json,2025-12-28T08:55:48.194461
swdisable_mixed_w6_1.json,2026-01-03T09:35:31.735827
swdisable_cpuintensive_w14_3.json,2025-12-28T15:57:04.014878
swenable_mixed_w4_2.json,2026-01-03T08:30:32.745801
swdisable_cpuintensive_w14_1.json,2025-12-28T21:14:01.522874
SWdisable_memoryintensive7.json,2025-12-11T20:56:10.516020
swdisable_mixed_w14_2.json,2026-01-03T20:56:45.548471
swenable_memoryintensive_w14_2.json,2025-12-28T19:58:25.932174
mlenable_memoryintensive2.json,2026-02-16T23:09:45.459874
swenable_mixed_w8_1.json,2026-01-06T21:13:26.902179
SWdisable_memoryintensive7.json,2025-12-11T20:57:47.204581
swdisable_mixed_w12_2.json,2026-01-03T19:21:28.961399
swdisable_mixed_w4_2.json,2026-01-03T08:21:48.219648
mlp.json,2025-11-22T09:44:38.884139
baseline_log_memoryintensive.json,2025-08-05T17:13:57.973427
SWdisable_memoryintensive8.json,2025-12-11T21:50:33.400242
SWenable_memoryintensive2.json,2025-11-25T08:01:54.155620
mlpdisable_mixed1.json,2026-02-16T23:38:21.556948
swdisable_mixed_w8_2.json,2026-01-03T10:07:34.792674
SWdisable_memoryintensive3.json,2025-12-11T05:59:43.874846
swdisable_memoryintensive_w10_3.json,2025-12-28T07:44:32.585905
SWdisable_memoryintensive2.json,2025-11-25T07:52:38.451287
mlpdisable_mixed2.json,2026-02-16T23:56:18.679694
swdisable_cpuintensive_w14_1.json,2025-12-28T21:11:42.201633
SWdisable_cpuintensive8.json,2025-12-11T21:13:28.997186
swdisable_mixed_w8_2.json,2026-01-03T10:12:06.604512
swdisable_mixed_w8_1.json,2026-01-03T11:04:08.618384
swdisable_cpuintensive6.json,2025-12-11T13:25:33.459945
SWdisable_memoryintensive3.json,2025-12-11T06:02:13.854999
swdisable_memoryintensive_w12_1.json,2025-12-28T13:17:13.379817
baseline_log_memoryintensive3.json,2025-08-08T08:44:01.151428
SWdisable_memoryintensive8.json,2025-12-11T21:50:28.718375
mlp.json,2025-11-22T09:57:51.943697
swdisable_mixed_w6_1.json,2026-01-03T09:38:55.865800
mlpdisable_memoryintensive.json,2025-11-22T23:11:46.536552
swdisable_mixed_w6_1.json,2026-01-03T09:36:30.092026
swdisable_memoryintensive_w6_3.json,2025-12-26T08:48:17.694865
swdisable_mixed_w12_2.json,2026-01-03T19:20:09.534640
swenable_memoryintensive_w6_2.json,2025-12-26T07:59:38.884809
swdisable_cpuintensive_w12_2.json,2025-12-28T14:38:06.590439
swdisable_memoryintensive_w6_3.json,2025-12-26T08:47:58.310110
swdisable_memoryintensive_w4_1.json,2025-12-25T08:16:44.866928
swdisable_memoryintensive_w12_3.json,2025-12-28T15:07:33.130602
swenable_memoryintensive_w12_3.json,2025-12-28T15:22:20.618847
mlp.json,2025-11-22T09:50:26.164132
mlpenable_cpuintensive2.json,2026-02-16T22:55:58.570936
swenable_mixed_w12_1.json,2026-01-03T20:18:35.079285
swdisable_cpuintensive_w10_3.json,2025-12-28T07:35:14.929054
mlpdisable_cpuintensive2.json,2026-02-16T23:23:08.412752
swenable_memoryintensive_w6_2.json,2025-12-26T07:56:16.545349
swdisable_cpuintensive_w6_2.json,2025-12-26T08:08:54.302694
swdisable_mixed_w10_2.json,2026-01-03T18:47:12.398979
dvfs_log_cpuintensive2.json,2025-08-05T20:27:03.999088
baseline_log_memoryintensive.json,2025-08-05T17:09:24.460918
swdisable_memoryintensive_w6_2.json,2025-12-26T08:15:30.336339
swenable_cpuintensive_w6_3.json,2025-12-26T08:56:38.216829
mlpenable_mixed1.json,2026-02-16T23:17:39.353147
swdisable_memoryintensive_w14_1.json,2025-12-28T21:21:54.781805
swdisable_cpuintensive5.json,2025-12-11T11:46:57.178133
swenable_memoryintensive_w14_1.json,2025-12-28T21:05:04.163783
swenable_memoryintensive8.json,2025-12-11T21:41:09.619287
swdisable_cpuintensive_w14_3.json,2025-12-28T16:00:22.380844
SWdisable_memoryintensive7.json,2025-12-11T20:59:20.094642
swdisable_mixed_w4_2.json,2026-01-03T08:25:22.966931
swdisable_memoryintensive5.json,2025-12-11T12:44:24.073630
SWenable_cpuintensive4.json,2025-12-11T07:02:03.754893
swenable_mixed_w6_1.json,2026-01-03T09:24:14.775396
mlp.json,2025-11-22T10:15:40.163257
mlenable_memoryintensive2.json,2026-02-16T23:08:20.444060
dvfs_log_cpuintensive2.json,2025-08-05T20:26:28.325729
swdisable_memoryintensive_w4_1.json,2025-12-25T08:14:19.357364
mlp.json,2025-11-22T10:04:24.874015
swenable_memoryintensive_w12_2.json,2025-12-28T14:32:15.510020
swdisable_memoryintensive_w4_2.json,2025-12-25T08:52:37.517829
swenable_memoryintensive_w10_2.json,2025-12-28T08:27:31.109238
swdisable_memoryintensive_w12_3.json,2025-12-28T15:06:38.869160
SWdisable_memoryintensive4.json,2025-12-11T09:06:28.965472
SWdisable_memoryintensive4.json,2025-12-11T09:06:47.965066
swdisable_mixed_w6_1.json,2026-01-03T09:36:58.685464
swenable_memoryintensive_w4_2.json,2025-12-25T08:39:29.913186
swdisable_mixed_w12_2.json,2026-01-03T19:24:37.520761
baseline_log_memoryintensive3.json,2025-08-08T08:44:04.535751
dvfs_log_cpuintensive2.json,2025-08-05T20:26:34.747063
swenable_mixed_w8_2.json,2026-01-03T10:44:08.454532
baseline_log_memoryintensive.json,2025-08-05T17:09:59.874859
swdisable_cpuintensive_w10_2.json,2025-12-28T07:58:36.641571
baseline_log_cpuintensive.json,2025-07-31T22:58:16.352682
swenable_cpuintensive_w12_3.json,2025-12-28T15:11:42.804567
swenable_memoryintensive_w10_3.json,2025-12-28T07:29:11.987545
swdisable_mixed_w8_1.json,2026-01-03T11:07:17.416642
mlpdisable_cpuintensive2.json,2026-02-16T23:24:15.349721
swenable_cpuintensive_w10_2.json,2025-12-28T08:23:43.446316
mlpdisable_cpuintensive2.json,2026-02-16T23:21:19.547362
mlpenable_memoryintensive.json,2025-11-22T23:37:49.775809
swdisable_memoryintensive_w14_2.json,2025-12-28T19:47:02.924768
SWenable_cpuintensive8.json,2025-12-11T21:29:13.252861
mlp.json,2025-11-22T09:59:56.193745
swdisable_mixed_w8_2.json,2026-01-03T10:07:49.160960
swenable_memoryintensive_w10_2.json,2025-12-28T08:27:56.097529
mlpenable_cpuintensive2.json,2026-02-16T22:56:41.943076
mlp.json,2025-11-22T09:45:47.814411
swenable_memoryintensive_w4_3.json,2025-12-25T09:06:12.919181
baseline_log_cpuintensive.json,2025-07-31T22:59:01.221489
swdisable_memoryintensive_w14_3.json,2025-12-28T16:04:41.311671
swdisable_cpuintensive_w4_2.json,2025-12-24T07:14:57.762961
SWdisable_cpuintensive8.json,2025-12-11T21:09:21.646751
swenable_memoryintensive_w6_1.json,2025-12-26T07:32:50.914369
SWenable_memoryintensive4.json,2025-12-11T08:57:20.160589
swenable_memoryintensive8.json,2025-12-11T21:39:39.919794
swenable_cpuintensive_w10_1.json,2025-12-28T08:41:45.607446
swenable_memoryintensive8.json,2025-12-11T21:41:49.195781
swdisable_cpuintensive_4_3.json,2025-12-24T08:06:01.860138
swdisable_mixed_w6_2.json,2026-01-03T08:40:56.373497
swenable_memoryintensive_w14_1.json,2025-12-28T21:07:53.524653
swenable_cpuintensive_w6_2.json,2025-12-26T07:45:11.660713
dvfs_log_memoryintensive.json,2025-08-05T16:52:13.772163
mlp.json,2025-11-22T09:59:23.875883
swenable_mixed_w14_2.json,2026-01-03T21:05:23.921930
swenable_mixed_w14_2.json,2026-01-03T21:01:29.961245
swdisable_cpuintensive_w4_1.json,2025-12-24T07:08:37.902221
swdisable_cpuintensive_w10_3.json,2025-12-28T07:37:13.368689
mlenable_memoryintensive2.json,2026-02-16T23:11:06.908559
swdisable_cpuintensive_w4_2.json,2025-12-24T07:16:46.564583
swdisable_mixed_w14_2.json,2026-01-03T20:56:50.476690
swenable_memoryintensive8.json,2025-12-11T21:41:14.327496
swdisable_mixed_w6_1.json,2026-01-03T09:36:39.652075
swdisable_cpuintensive_w14_2.json,2025-12-28T19:37:44.042273
swdisable_cpuintensive6.json,2025-12-11T13:26:42.212004
swenable_cpuintensive_w4_3.json,2025-12-24T07:57:17.989810
mlpdisable_memoryintensive3.json,2026-02-16T23:48:35.011098
swdisable_memoryintensive_w14_1.json,2025-12-28T21:23:38.097625
mlpenable_cpuintensive3.json,2026-02-17T00:01:59.540193
swenable_mixed_w6_1.json,2026-01-03T09:22:34.145105
swdisable_cpuintensive_w6_2.json,2025-12-26T08:10:46.872747
SWdisable_memoryintensive2.json,2025-11-25T07:52:04.883575
baseline_log_cpuintensive.json,2025-07-31T22:59:14.068677
baseline_log_memoryintensive.json,2025-08-05T17:09:50.256880
swdisable_memoryintensive_w10_2.json,2025-12-28T08:03:18.250686
mlenable_memoryintensive2.json,2026-02-16T23:08:25.256522
swdisable_cpuintensive_w14_1.json,2025-12-28T21:16:02.379210
mlenable_memoryintensive2.json,2026-02-16T23:08:48.593861
baseline_log_memoryintensive.json,2025-08-05T17:11:42.862907
swenable_mixed_w8_1.json,2026-01-06T21:12:08.227020
SWenable_memoryintensive4.json,2025-12-11T08:56:44.377081
mlpdisable_memoryintensive.json,2025-11-22T23:12:33.159182
baseline_log_cpuintensive.json,2025-07-31T23:00:11.972106
swenable_memoryintensive_w14_1.json,2025-12-28T21:04:59.380970
swdisable_mixed_w4_2.json,2026-01-03T08:24:29.307677
swdisable_mixed_w12_2.json,2026-01-03T19:23:42.531661
baseline_log_cpuintensive.json,2025-07-31T22:58:09.923650
swdisable_mixed_w12_2.json,2026-01-03T19:20:33.982950
SWdisable_cpuintensive8.json,2025-12-11T21:13:14.668696
swdisable_memoryintensive6.json,2025-12-11T15:43:12.434801
swenable_cpuintensive_w12_3.json,2025-12-28T15:11:22.706342
SWdisable_cpuintensive4.json,2025-12-11T07:08:36.105462
mlp.json,2025-11-22T10:22:03.363311
swdisable_cpuintensive_w4_1.json,2025-12-24T07:05:27.027673
mlp.json,2025-11-22T09:59:00.873891
SWdisable_memoryintensive4.json,2025-12-11T09:09:19.397827
mlpdisable_mixed1.json,2026-02-16T23:34:21.127064
swenable_cpuintensive_w10_1.json,2025-12-28T08:40:08.597288
swenable_mixed_w12_1.json,2026-01-03T20:19:14.587877
mlpenable_cpuintensive3.json,2026-02-17T00:04:40.462050
SWdisable_cpuintensive8.json,2025-12-11T21:13:43.903877
swenable_mixed_w12_1.json,2026-01-03T20:18:05.115398
swdisable_cpuintensive_4_3.json,2025-12-24T08:06:06.897649
SWdisable_memoryintensive.json,2025-11-25T02:25:57.448226
swdisable_mixed_w14_1.json,2026-01-03T20:47:52.497671
swenable_memoryintensive_w4_1.json,2025-12-25T08:25:23.766740
SW-disable_cpuintensive3.json,2025-12-10T23:20:21.568369
mlp.json,2025-11-22T10:21:12.743355
dvfs_log_memoryintensive.json,2025-08-05T16:51:46.807955
swenable_memoryintensive_w6_1.json,2025-12-26T07:33:10.549085
swdisable_memoryintensive_w6_2.json,2025-12-26T08:18:35.286353
swenable_cpuintensive_w6_1.json,2025-12-26T06:57:58.874469
dvfs_log_memoryintensive2.json,2025-08-05T19:33:13.852626
SWenable_cpuintensive4.json,2025-12-11T06:59:55.083636
swenable_cpuintensive_w6_3.json,2025-12-26T08:55:55.063332
swdisable_memoryintensive5.json,2025-12-11T12:44:33.674472
swdisable_memoryintensive_w10_1.json,2025-12-28T09:04:02.926745
swenable_cpuintensive_w14_3.json,2025-12-28T15:40:47.031798
swenable_memoryintensive_w14_1.json,2025-12-28T21:05:32.899162
swdisable_mixed_w14_1.json,2026-01-03T20:49:58.917159
baseline_log_cpuintensive2.json,2025-08-05T20:13:56.525537
swenable_memoryintensive5.json,2025-12-11T12:49:43.896590
swdisable_mixed_w4_2.json,2026-01-03T08:21:57.896369
swenable_memoryintensive_w14_2.json,2025-12-28T20:01:32.013909
swdisable_mixed_w10_2.json,2026-01-03T18:48:59.954111
mlpenable_mixed1.json,2026-02-16T23:13:23.446579
mlpdisable_cpuintensive2.json,2026-02-16T23:22:49.744060
swdisable_memoryintensive_w12_1.json,2025-12-28T13:18:22.464026
swdisable_mixed_w8_2.json,2026-01-03T10:09:45.452908
swdisable_cpuintensive_w14_3.json,2025-12-28T15:57:38.286703
swenable_memoryintensive8.json,2025-12-11T21:40:27.375211
SW-enable_cpuintensive3.json,2025-12-10T23:09:35.170557
swdisable_cpuintensive_w10_3.json,2025-12-28T07:33:14.396743
mlp.json,2025-11-22T10:17:08.693435
swenable_mixed_w6_1.json,2026-01-03T09:21:19.548563
swdisable_cpuintensive_w4_2.json,2025-12-24T07:14:53.173043
swenable_cpuintensive7.json,2025-12-11T17:42:31.337149
mlp.json,2025-11-22T09:45:52.491256
swenable_cpuintensive_w10_3.json,2025-12-28T07:10:35.944191
swdisable_mixed_w8_2.json,2026-01-03T10:10:39.263542
baseline_log_memoryintensive.json,2025-08-05T17:11:04.283051
swenable_cpuintensive_w10_2.json,2025-12-28T08:20:31.676497
swenable_memoryintensive_w10_2.json,2025-12-28T08:31:14.718917
dvfs_log_memoryintensive3.json,2025-08-08T08:50:59.232569
SW-disable_cpuintensive3.json,2025-12-10T23:20:06.412706
swdisable_memoryintensive_w6_2.json,2025-12-26T08:18:15.870897
swdisable_cpuintensive5.json,2025-12-11T11:46:18.555170
SWdisable_memoryintensive8.json,2025-12-11T21:51:36.205455
swenable_cpuintensive_w12_1.json,2025-12-28T13:26:26.551183
swenable_memoryintensive_w4_3.json,2025-12-25T09:07:34.090716
swenable_memoryintensive_w4_3.json,2025-12-25T09:07:05.508627
SWdisable_memoryintensive7.json,2025-12-11T21:00:08.712381
swenable_memoryintensive8.json,2025-12-11T21:41:54.491064
baseline_log_cpuintensive2.json,2025-08-05T20:16:12.431902
mlpenable_cpuintensive2.json,2026-02-16T22:55:39.609249
baseline_log_memoryintensive.json,2025-08-05T17:09:56.668248
swdisable_memoryintensive_w10_3.json,2025-12-28T07:42:12.031990
mlpdisable_memoryintensive3.json,2026-02-16T23:49:52.956178
swdisable_cpuintensive_w14_3.json,2025-12-28T15:59:21.047789
swenable_mixed_w12_2.json,2026-01-03T19:11:41.389198
swenable_memoryintensive_w4_3.json,2025-12-25T09:07:44.298931
swenable_memoryintensive_w12_2.json,2025-12-28T14:34:56.887187
mlpdisable_mixed2.json,2026-02-16T23:58:57.564841
swdisable_memoryintensive5.json,2025-12-11T12:44:04.445319
SWdisable_cpuintensive.json,2025-11-25T02:50:09.732162
mlp.json,2025-11-22T10:21:08.111026
swenable_memoryintensive_w14_1.json,2025-12-28T21:06:02.690146
swenable_mixed_w8_1.json,2026-01-06T21:12:13.083254
swdisable_cpuintensive_4_3.json,2025-12-24T08:07:58.771521
mlpdisable_memoryintensive.json,2025-11-22T23:13:24.586443
swenable_cpuintensive_w4_2.json,2025-12-24T07:24:59.331770
swenable_mixed_w8_2.json,2026-01-03T10:41:59.862988
swdisable_memoryintensive_w14_2.json,2025-12-28T19:46:33.472918
swenable_cpuintensive_w14_2.json,2025-12-28T19:51:34.692864
swdisable_cpuintensive_w4_2.json,2025-12-24T07:17:20.566843
swenable_memoryintensive_w12_2.json,2025-12-28T14:31:56.522383
SW-enable_cpuintensive3.json,2025-12-10T23:07:59.128066
swenable_memoryintensive_w12_3.json,2025-12-28T15:22:15.306073
swenable_memoryintensive_w4_1.json,2025-12-25T08:28:54.821955
swenable_mixed_w6_2.json,2026-01-06T21:31:06.481719
swdisable_cpuintensive5.json,2025-12-11T11:47:21.570913
swenable_cpuintensive_w4_1.json,2025-12-24T06:58:32.602534
swenable_mixed_w10_1.json,2026-01-03T18:21:17.118495
swdisable_cpuintensive_w14_3.json,2025-12-28T15:56:59.205852
swdisable_mixed_w6_2.json,2026-01-03T08:42:58.433367
swdisable_cpuintensive_w12_3.json,2025-12-28T15:00:17.744225
swdisable_mixed_w14_1.json,2026-01-03T20:51:16.954480
SWenable_cpuintensive8.json,2025-12-11T21:29:52.814997
swenable_mixed_w14_1.json,2026-01-03T20:41:17.754206
swenable_memoryintensive7.json,2025-12-11T20:47:53.487200
dvfs_log_cpuintensive3.json,2025-08-08T08:20:06.170597
mlpenable_memoryintensive.json,2025-11-22T23:38:22.105782
swenable_cpuintensive_w4_1.json,2025-12-24T06:59:38.880607
mlp.json,2025-11-22T09:54:41.654329
SWdisable_memoryintensive8.json,2025-12-11T21:50:14.326517
mlpenable_cpuintensive3.json,2026-02-17T00:02:24.145806
swdisable_memoryintensive_w4_1.json,2025-12-25T08:14:03.852693
swdisable_memoryintensive_w6_3.json,2025-12-26T08:48:51.723811
swdisable_mixed_w10_2.json,2026-01-03T18:44:46.755991
mlpdisable_cpuintensive.json,2025-11-22T15:31:27.570052
swdisable_mixed_w10_2.json,2026-01-03T18:45:40.245104
dvfs_log_cpuIntensive.json,2025-07-31T23:53:21.835421
mlpenable_cpuintensive2.json,2026-02-16T22:58:00.940831
dvfs_log_cpuIntensive.json,2025-07-31T23:54:58.541810
SWenable_memoryintensive4.json,2025-12-11T08:57:35.253508
swdisable_memoryintensive_w12_3.json,2025-12-28T15:03:47.987103
mlenable_memoryintensive2.json,2026-02-16T23:09:40.657003
swdisable_mixed_w8_2.json,2026-01-03T10:11:37.437560
mlpenable_memoryintensive.json,2025-11-22T23:41:19.175963
mlp.json,2025-11-22T09:54:55.662499
swenable_cpuintensive_w14_2.json,2025-12-28T19:53:34.436628
swdisable_cpuintensive6.json,2025-12-11T13:25:43.168662
baseline_log_cpuintensive2.json,2025-08-05T20:17:49.319394
swenable_memoryintensive_w6_2.json,2025-12-26T07:57:15.403118
swdisable_mixed_w10_1.json,2026-01-03T18:39:52.876726
mlp.json,2025-11-22T09:46:24.754315
mlp.json,2025-11-22T09:48:30.228100
swenable_cpuintensive5.json,2025-12-11T11:40:47.476098
swdisable_memoryintensive_w4_3.json,2025-12-25T09:00:11.820271
mlpenable_memoryintensive3.json,2026-02-17T00:10:15.173839
swenable_mixed_w6_1.json,2026-01-03T09:23:28.414990
swenable_memoryintensive_w14_2.json,2025-12-28T19:59:50.469681
swdisable_memoryintensive_w12_1.json,2025-12-28T13:20:16.385044
baseline_log_memoryintensive.json,2025-08-05T17:10:48.100784
swenable_memoryintensive_w10_2.json,2025-12-28T08:31:21.278201
swdisable_mixed_w8_1.json,2026-01-03T11:05:30.542710
swdisable_mixed_w10_1.json,2026-01-03T18:41:54.256679
SW-enable_cpuintensive3.json,2025-12-10T23:07:18.752710
swenable_cpuintensive_w14_2.json,2025-12-28T19:52:53.923340
SW-enable_cpuintensive3.json,2025-12-10T23:06:57.665255
mlp.json,2025-11-22T09:57:38.063696
swdisable_memoryintensive_w4_2.json,2025-12-25T08:52:42.435185
swdisable_cpuintensive_w10_3.json,2025-12-28T07:35:43.989498
swdisable_cpuintensive_w14_1.json,2025-12-28T21:15:47.470672
swdisable_memoryintensive6.json,2025-12-11T15:40:41.910480
swenable_cpuintensive_w10_2.json,2025-12-28T08:24:30.586297
mlpdisable_mixed1.json,2026-02-16T23:34:16.325603
baseline_log_memoryintensive3.json,2025-08-08T08:41:39.339537
swenable_mixed_w14_2.json,2026-01-03T21:00:47.967327
swdisable_mixed_w10_1.json,2026-01-03T18:38:59.459065
swenable_mixed_w6_2.json,2026-01-06T21:29:14.958312
SWenable_memoryintensive3.json,2025-12-11T06:09:12.825277
swdisable_mixed_w8_1.json,2026-01-03T11:06:04.125661
swenable_mixed_w8_1.json,2026-01-06T21:14:54.646829
swdisable_cpuintensive_w10_1.json,2025-12-28T08:54:35.240908
swdisable_cpuintensive_w6_1.json,2025-12-26T07:07:55.375540
swenable_mixed_w6_1.json,2026-01-03T09:21:24.156085
swdisable_cpuintensive_w12_3.json,2025-12-28T14:59:29.574787
swdisable_cpuintensive6.json,2025-12-11T13:24:54.022104
swenable_memoryintensive_w6_2.json,2025-12-26T07:57:05.432799
mlpenable_memoryintensive.json,2025-11-22T23:42:00.705716
swdisable_memoryintensive_w14_2.json,2025-12-28T19:48:16.675006
mlp.json,2025-11-22T10:02:47.207222
swenable_memoryintensive_w12_2.json,2025-12-28T14:32:01.302663
swdisable_cpuintensive_w4_2.json,2025-12-24T07:15:48.853625
swdisable_cpuintensive6.json,2025-12-11T13:26:47.084954
mlp.json,2025-11-22T09:54:18.444865
swenable_memoryintensive_w12_3.json,2025-12-28T15:22:37.043860
swenable_memoryintensive5.json,2025-12-11T12:51:46.551962
baseline_log_cpuintensive2.json,2025-08-05T20:16:09.222391
mlpdisable_mixed2.json,2026-02-16T23:56:33.028323
mlpenable_mixed1.json,2026-02-16T23:15:43.415511
dvfs_log_cpuintensive2.json,2025-08-05T20:23:21.558189
SW-enable_cpuintensive3.json,2025-12-10T23:08:26.622545
swdisable_mixed_w12_1.json,2026-01-03T20:12:13.415198
swdisable_cpuintensive_w14_2.json,2025-12-28T19:39:52.021221
mlp.json,2025-11-22T10:02:14.903837
swenable_cpuintensive6.json,2025-12-11T15:11:24.896505
mlp.json,2025-11-22T10:10:23.037399
swdisable_cpuintensive_w10_1.json,2025-12-28T08:56:47.121239
baseline_log_cpuintensive.json,2025-07-31T22:59:39.856515
swdisable_mixed_w8_2.json,2026-01-03T10:11:32.635089
dvfs_log_memoryintensive3.json,2025-08-08T08:47:56.594768
swenable_cpuintensive_w14_2.json,2025-12-28T19:54:30.815747
mlp.json,2025-11-22T10:12:33.593595
swdisable_cpuintensive_w10_3.json,2025-12-28T07:32:41.031930
mlpenable_memoryintensive.json,2025-11-22T23:38:08.187484
baseline_log_cpuintensive2.json,2025-08-05T20:18:15.178248
swenable_memoryintensive7.json,2025-12-11T20:49:10.035692
baseline_log_cpuintensive.json,2025-07-31T22:57:44.159725
swenable_cpuintensive_w12_2.json,2025-12-28T14:24:25.112234
swenable_memoryintensive_w10_2.json,2025-12-28T08:29:27.327780
swdisable_cpuintensive_4_3.json,2025-12-24T08:03:54.925849
mlpdisable_cpuintensive2.json,2026-02-16T23:24:58.343188
mlp.json,2025-11-22T10:11:46.991553
swenable_memoryintensive7.json,2025-12-11T20:49:21.824085
SWenable_memoryintensive2.json,2025-11-25T08:03:10.539758
dvfs_log_memoryintensive3.json,2025-08-08T08:48:33.209203
swdisable_mixed_w12_2.json,2026-01-03T19:24:32.420956
swenable_cpuintensive_w6_1.json,2025-12-26T06:57:24.275812
swdisable_memoryintensive_w6_3.json,2025-12-26T08:50:05.314187
baseline_log_cpuintensive.json,2025-07-31T23:01:42.062527
swenable_cpuintensive_w12_3.json,2025-12-28T15:13:56.524388
swenable_cpuintensive_w4_1.json,2025-12-24T06:56:21.807019
swenable_cpuintensive_w6_2.json,2025-12-26T07:45:33.890513
mlp.json,2025-11-22T10:16:22.414268
mlp.json,2025-11-22T10:20:17.497017
swdisable_memoryintensive6.json,2025-12-11T15:39:24.435806
swdisable_memoryintensive_w6_3.json,2025-12-26T08:47:43.852819
dvfs_log_cpuintensive3.json,2025-08-08T08:18:45.372387
SWdisable_cpuintensive8.json,2025-12-11T21:09:54.996235
swenable_memoryintensive_w6_2.json,2025-12-26T07:59:50.689905
swdisable_mixed_w4_2.json,2026-01-03T08:23:30.735083
swdisable_mixed_w10_2.json,2026-01-03T18:48:15.857842
mlpenable_cpuintensive3.json,2026-02-17T00:02:44.070725
swdisable_cpuintensive5.json,2025-12-11T11:50:15.564106
baseline_log_cpuintensive3.json,2025-08-08T08:29:11.292074
baseline_log_memoryintensive.json,2025-08-05T17:12:11.809922
mlpdisable_memoryintensive.json,2025-11-22T23:09:22.213125
swdisable_cpuintensive_w4_2.json,2025-12-24T07:17:05.889148
SWenable_cpuintensive8.json,2025-12-11T21:28:19.292606
swenable_mixed_w6_2.json,2026-01-06T21:27:50.874166
swdisable_memoryintensive_w12_1.json,2025-12-28T13:20:45.848855
swdisable_memoryintensive_w10_2.json,2025-12-28T08:05:27.861519
baseline_log_memoryintensive.json,2025-08-05T17:10:38.484771
